Name of Membranes,Type of Membranes,NAME of TrOCs,SMILEs,Pure water flux (L·m-2·h-1),Pressure (bar),pH,Temperature (oC),Filtration duration (h),TrOC concentration (mg/L),MW (Da),MWCO (Da),Min projection (nm),Max projection (nm),Molecular radius (nm),Pore radius (nm),pKa1 ,Zeta potential (mV),log Kow,Contact angle (°),Molecular charge,Charge product,log D ,TrOC Rejection (%),Reference
LFC1,RO,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,24.3,10.0,7.0,25.0,0.5,15.0,362.466,100,0.445,0.753,0.4058140559527056,0.4031806108897714,12.58,-3.2,1.61,78.0,-2.630261073603865e-06,8.416835435532367e-06,1.61,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
LFC1,RO,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,24.3,10.0,7.0,25.0,4.0,15.0,362.466,100,0.445,0.753,0.4058140559527056,0.4031806108897714,12.58,-3.2,1.61,78.0,-2.630261073603865e-06,8.416835435532367e-06,1.61,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
LFC1,RO,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,24.3,10.0,7.0,25.0,24.0,15.0,362.466,100,0.445,0.753,0.4058140559527056,0.4031806108897714,12.58,-3.2,1.61,78.0,-2.630261073603865e-06,8.416835435532367e-06,1.61,99.7,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
LFC1,RO,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,24.3,10.0,7.0,25.0,0.5,15.0,234.343,100,0.451,0.675,0.3764144754956523,0.4031806108897714,14.23,-3.2,2.44,78.0,0.8944287193736347,-2.862171901995631,2.44,100.0,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
LFC1,RO,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,24.3,10.0,7.0,25.0,2.0,15.0,234.343,100,0.451,0.675,0.3764144754956523,0.4031806108897714,14.23,-3.2,2.44,78.0,0.8944287193736347,-2.862171901995631,2.44,100.0,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
LFC1,RO,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,24.3,10.0,7.0,25.0,4.0,15.0,234.343,100,0.451,0.675,0.3764144754956523,0.4031806108897714,14.23,-3.2,2.44,78.0,0.8944287193736347,-2.862171901995631,2.44,100.0,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
LFC1,RO,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,24.3,10.0,7.0,25.0,6.0,15.0,234.343,100,0.451,0.675,0.3764144754956523,0.4031806108897714,14.23,-3.2,2.44,78.0,0.8944287193736347,-2.862171901995631,2.44,100.0,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
LFC1,RO,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,24.3,10.0,7.0,25.0,8.0,15.0,234.343,100,0.451,0.675,0.3764144754956523,0.4031806108897714,14.23,-3.2,2.44,78.0,0.8944287193736347,-2.862171901995631,2.44,100.0,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
LFC1,RO,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,24.3,10.0,7.0,25.0,12.0,15.0,234.343,100,0.451,0.675,0.3764144754956523,0.4031806108897714,14.23,-3.2,2.44,78.0,0.8944287193736347,-2.862171901995631,2.44,100.0,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
LFC1,RO,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,24.3,10.0,7.0,25.0,24.0,15.0,234.343,100,0.451,0.675,0.3764144754956523,0.4031806108897714,14.23,-3.2,2.44,78.0,0.8944287193736347,-2.862171901995631,2.44,100.0,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,145.11,10.0,7.0,25.0,2.0,15.0,392.467,180,0.486,0.743,0.4409415966246648,0.42,12.13,-42.7,1.83,73.16,-7.413047459329147e-06,0.0003165371265133546,1.83,99.0,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,145.11,10.0,7.0,25.0,4.0,15.0,392.467,180,0.486,0.743,0.4409415966246648,0.42,12.13,-42.7,1.83,73.16,-7.413047459329147e-06,0.0003165371265133546,1.83,99.0,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,145.11,10.0,7.0,25.0,8.0,15.0,392.467,180,0.486,0.743,0.4409415966246648,0.42,12.13,-42.7,1.83,73.16,-7.413047459329147e-06,0.0003165371265133546,1.83,99.0,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,145.11,10.0,7.0,25.0,0.5,15.0,392.467,180,0.486,0.743,0.4409415966246648,0.42,12.13,-42.7,1.83,73.16,-7.413047459329147e-06,0.0003165371265133546,1.83,99.1,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,145.11,10.0,7.0,25.0,6.0,15.0,392.467,180,0.486,0.743,0.4409415966246648,0.42,12.13,-42.7,1.83,73.16,-7.413047459329147e-06,0.0003165371265133546,1.83,99.1,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,145.11,10.0,7.0,25.0,24.0,15.0,392.467,180,0.486,0.743,0.4409415966246648,0.42,12.13,-42.7,1.83,73.16,-7.413047459329147e-06,0.0003165371265133546,1.83,99.1,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,145.11,10.0,7.0,25.0,12.0,15.0,392.467,180,0.486,0.743,0.4409415966246648,0.42,12.13,-42.7,1.83,73.16,-7.413047459329147e-06,0.0003165371265133546,1.83,99.2,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,145.11,10.0,7.0,25.0,0.5,15.0,362.466,180,0.445,0.753,0.4058140559527056,0.42,12.58,-42.7,1.61,73.16,-2.630261073603865e-06,0.000112312147842885,1.61,94.8,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,145.11,10.0,7.0,25.0,2.0,15.0,362.466,180,0.445,0.753,0.4058140559527056,0.42,12.58,-42.7,1.61,73.16,-2.630261073603865e-06,0.000112312147842885,1.61,94.9,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,145.11,10.0,7.0,25.0,6.0,15.0,362.466,180,0.445,0.753,0.4058140559527056,0.42,12.58,-42.7,1.61,73.16,-2.630261073603865e-06,0.000112312147842885,1.61,95.1,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,145.11,10.0,7.0,25.0,4.0,15.0,362.466,180,0.445,0.753,0.4058140559527056,0.42,12.58,-42.7,1.61,73.16,-2.630261073603865e-06,0.000112312147842885,1.61,95.2,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,145.11,10.0,7.0,25.0,8.0,15.0,362.466,180,0.445,0.753,0.4058140559527056,0.42,12.58,-42.7,1.61,73.16,-2.630261073603865e-06,0.000112312147842885,1.61,95.2,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,145.11,10.0,7.0,25.0,12.0,15.0,362.466,180,0.445,0.753,0.4058140559527056,0.42,12.58,-42.7,1.61,73.16,-2.630261073603865e-06,0.000112312147842885,1.61,95.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,145.11,10.0,7.0,25.0,24.0,15.0,362.466,180,0.445,0.753,0.4058140559527056,0.42,12.58,-42.7,1.61,73.16,-2.630261073603865e-06,0.000112312147842885,1.61,95.7,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,145.11,10.0,7.0,25.0,4.0,15.0,234.343,180,0.451,0.675,0.3764144754956523,0.42,14.23,-42.7,2.44,73.16,0.8944287193736347,-38.1921063172542,2.44,55.3,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,145.11,10.0,7.0,25.0,6.0,15.0,234.343,180,0.451,0.675,0.3764144754956523,0.42,14.23,-42.7,2.44,73.16,0.8944287193736347,-38.1921063172542,2.44,56.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,145.11,10.0,7.0,25.0,2.0,15.0,234.343,180,0.451,0.675,0.3764144754956523,0.42,14.23,-42.7,2.44,73.16,0.8944287193736347,-38.1921063172542,2.44,56.8,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,145.11,10.0,7.0,25.0,8.0,15.0,234.343,180,0.451,0.675,0.3764144754956523,0.42,14.23,-42.7,2.44,73.16,0.8944287193736347,-38.1921063172542,2.44,59.0,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,145.11,10.0,7.0,25.0,0.5,15.0,234.343,180,0.451,0.675,0.3764144754956523,0.42,14.23,-42.7,2.44,73.16,0.8944287193736347,-38.1921063172542,2.44,60.8,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,145.11,10.0,7.0,25.0,24.0,15.0,234.343,180,0.451,0.675,0.3764144754956523,0.42,14.23,-42.7,2.44,73.16,0.8944287193736347,-38.1921063172542,2.44,61.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF270,NF,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,145.11,10.0,7.0,25.0,12.0,15.0,234.343,180,0.451,0.675,0.3764144754956523,0.42,14.23,-42.7,2.44,73.16,0.8944287193736347,-38.1921063172542,2.44,63.0,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,84.76,10.0,7.0,25.0,0.5,15.0,392.467,330,0.486,0.743,0.4409415966246648,0.34,12.13,-27.29,1.83,54.1,-7.413047459329147e-06,0.0002023020651650924,1.83,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,84.76,10.0,7.0,25.0,2.0,15.0,392.467,330,0.486,0.743,0.4409415966246648,0.34,12.13,-27.29,1.83,54.1,-7.413047459329147e-06,0.0002023020651650924,1.83,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,84.76,10.0,7.0,25.0,4.0,15.0,392.467,330,0.486,0.743,0.4409415966246648,0.34,12.13,-27.29,1.83,54.1,-7.413047459329147e-06,0.0002023020651650924,1.83,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,84.76,10.0,7.0,25.0,6.0,15.0,392.467,330,0.486,0.743,0.4409415966246648,0.34,12.13,-27.29,1.83,54.1,-7.413047459329147e-06,0.0002023020651650924,1.83,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,84.76,10.0,7.0,25.0,8.0,15.0,392.467,330,0.486,0.743,0.4409415966246648,0.34,12.13,-27.29,1.83,54.1,-7.413047459329147e-06,0.0002023020651650924,1.83,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,84.76,10.0,7.0,25.0,12.0,15.0,392.467,330,0.486,0.743,0.4409415966246648,0.34,12.13,-27.29,1.83,54.1,-7.413047459329147e-06,0.0002023020651650924,1.83,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,84.76,10.0,7.0,25.0,24.0,15.0,392.467,330,0.486,0.743,0.4409415966246648,0.34,12.13,-27.29,1.83,54.1,-7.413047459329147e-06,0.0002023020651650924,1.83,99.7,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,84.76,10.0,7.0,25.0,2.0,15.0,362.466,330,0.445,0.753,0.4058140559527056,0.34,12.58,-27.29,1.61,54.1,-2.630261073603865e-06,7.177982469864946e-05,1.61,99.3,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,84.76,10.0,7.0,25.0,4.0,15.0,362.466,330,0.445,0.753,0.4058140559527056,0.34,12.58,-27.29,1.61,54.1,-2.630261073603865e-06,7.177982469864946e-05,1.61,99.3,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,84.76,10.0,7.0,25.0,8.0,15.0,362.466,330,0.445,0.753,0.4058140559527056,0.34,12.58,-27.29,1.61,54.1,-2.630261073603865e-06,7.177982469864946e-05,1.61,99.3,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,84.76,10.0,7.0,25.0,0.5,15.0,362.466,330,0.445,0.753,0.4058140559527056,0.34,12.58,-27.29,1.61,54.1,-2.630261073603865e-06,7.177982469864946e-05,1.61,99.4,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,84.76,10.0,7.0,25.0,6.0,15.0,362.466,330,0.445,0.753,0.4058140559527056,0.34,12.58,-27.29,1.61,54.1,-2.630261073603865e-06,7.177982469864946e-05,1.61,99.4,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,84.76,10.0,7.0,25.0,12.0,15.0,362.466,330,0.445,0.753,0.4058140559527056,0.34,12.58,-27.29,1.61,54.1,-2.630261073603865e-06,7.177982469864946e-05,1.61,99.4,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,84.76,10.0,7.0,25.0,24.0,15.0,362.466,330,0.445,0.753,0.4058140559527056,0.34,12.58,-27.29,1.61,54.1,-2.630261073603865e-06,7.177982469864946e-05,1.61,99.4,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,84.76,10.0,7.0,25.0,4.0,15.0,234.343,330,0.451,0.675,0.3764144754956523,0.34,14.23,-27.29,2.44,54.1,0.8944287193736347,-24.40895975170649,2.44,99.1,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,84.76,10.0,7.0,25.0,6.0,15.0,234.343,330,0.451,0.675,0.3764144754956523,0.34,14.23,-27.29,2.44,54.1,0.8944287193736347,-24.40895975170649,2.44,99.1,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,84.76,10.0,7.0,25.0,8.0,15.0,234.343,330,0.451,0.675,0.3764144754956523,0.34,14.23,-27.29,2.44,54.1,0.8944287193736347,-24.40895975170649,2.44,99.1,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,84.76,10.0,7.0,25.0,12.0,15.0,234.343,330,0.451,0.675,0.3764144754956523,0.34,14.23,-27.29,2.44,54.1,0.8944287193736347,-24.40895975170649,2.44,99.2,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,84.76,10.0,7.0,25.0,24.0,15.0,234.343,330,0.451,0.675,0.3764144754956523,0.34,14.23,-27.29,2.44,54.1,0.8944287193736347,-24.40895975170649,2.44,99.2,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,84.76,10.0,7.0,25.0,0.5,15.0,234.343,330,0.451,0.675,0.3764144754956523,0.34,14.23,-27.29,2.44,54.1,0.8944287193736347,-24.40895975170649,2.44,99.3,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
NF90,NF,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,84.76,10.0,7.0,25.0,2.0,15.0,234.343,330,0.451,0.675,0.3764144754956523,0.34,14.23,-27.29,2.44,54.1,0.8944287193736347,-24.40895975170649,2.44,99.4,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
SWC1,RO,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,7.13,10.0,7.0,25.0,2.0,15.0,392.467,100,0.486,0.743,0.4409415966246648,0.4031806108897714,12.13,-30.6,1.83,48.8,-7.413047459329147e-06,0.0002268392522554719,1.83,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
SWC1,RO,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,7.13,10.0,7.0,25.0,4.0,15.0,392.467,100,0.486,0.743,0.4409415966246648,0.4031806108897714,12.13,-30.6,1.83,48.8,-7.413047459329147e-06,0.0002268392522554719,1.83,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
SWC1,RO,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,7.13,10.0,7.0,25.0,6.0,15.0,392.467,100,0.486,0.743,0.4409415966246648,0.4031806108897714,12.13,-30.6,1.83,48.8,-7.413047459329147e-06,0.0002268392522554719,1.83,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
SWC1,RO,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,7.13,10.0,7.0,25.0,8.0,15.0,392.467,100,0.486,0.743,0.4409415966246648,0.4031806108897714,12.13,-30.6,1.83,48.8,-7.413047459329147e-06,0.0002268392522554719,1.83,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
SWC1,RO,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,7.13,10.0,7.0,25.0,12.0,15.0,392.467,100,0.486,0.743,0.4409415966246648,0.4031806108897714,12.13,-30.6,1.83,48.8,-7.413047459329147e-06,0.0002268392522554719,1.83,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
SWC1,RO,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,7.13,10.0,7.0,25.0,24.0,15.0,392.467,100,0.486,0.743,0.4409415966246648,0.4031806108897714,12.13,-30.6,1.83,48.8,-7.413047459329147e-06,0.0002268392522554719,1.83,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
SWC1,RO,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,7.13,10.0,7.0,25.0,0.5,15.0,392.467,100,0.486,0.743,0.4409415966246648,0.4031806108897714,12.13,-30.6,1.83,48.8,-7.413047459329147e-06,0.0002268392522554719,1.83,99.9,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
SWC1,RO,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,7.13,10.0,7.0,25.0,8.0,15.0,362.466,100,0.445,0.753,0.4058140559527056,0.4031806108897714,12.58,-30.6,1.61,48.8,-2.630261073603865e-06,8.048598885227827e-05,1.61,99.5,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
SWC1,RO,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,7.13,10.0,7.0,25.0,12.0,15.0,362.466,100,0.445,0.753,0.4058140559527056,0.4031806108897714,12.58,-30.6,1.61,48.8,-2.630261073603865e-06,8.048598885227827e-05,1.61,99.5,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
SWC1,RO,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,7.13,10.0,7.0,25.0,2.0,15.0,362.466,100,0.445,0.753,0.4058140559527056,0.4031806108897714,12.58,-30.6,1.61,48.8,-2.630261073603865e-06,8.048598885227827e-05,1.61,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
SWC1,RO,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,7.13,10.0,7.0,25.0,4.0,15.0,362.466,100,0.445,0.753,0.4058140559527056,0.4031806108897714,12.58,-30.6,1.61,48.8,-2.630261073603865e-06,8.048598885227827e-05,1.61,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
SWC1,RO,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,7.13,10.0,7.0,25.0,6.0,15.0,362.466,100,0.445,0.753,0.4058140559527056,0.4031806108897714,12.58,-30.6,1.61,48.8,-2.630261073603865e-06,8.048598885227827e-05,1.61,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
SWC1,RO,Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,7.13,10.0,7.0,25.0,24.0,15.0,362.466,100,0.445,0.753,0.4058140559527056,0.4031806108897714,12.58,-30.6,1.61,48.8,-2.630261073603865e-06,8.048598885227827e-05,1.61,99.6,Removal of Glucocorticosteroids and Anesthetics from Water with RO/NF Membranes
